,الشيخ,السور,صفحة القارئ,رقم السورة,اسم السورة,رابط السورة
5118,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,001,"
        الفاتحة

      ",http://www.mp3quran.net/ar/saad/1
5119,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,002,"
        البقرة

      ",http://www.mp3quran.net/ar/saad/2
5120,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,003,"
        آل عمران

      ",http://www.mp3quran.net/ar/saad/3
5121,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,004,"
        النساء

      ",http://www.mp3quran.net/ar/saad/4
5122,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,005,"
        المائدة

      ",http://www.mp3quran.net/ar/saad/5
5123,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,006,"
        الأنعام

      ",http://www.mp3quran.net/ar/saad/6
5124,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,007,"
        الأعراف

      ",http://www.mp3quran.net/ar/saad/7
5125,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,008,"
        الأنفال

      ",http://www.mp3quran.net/ar/saad/8
5126,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,009,"
        التوبة

      ",http://www.mp3quran.net/ar/saad/9
5127,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,010,"
        يونس

      ",http://www.mp3quran.net/ar/saad/10
5128,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,011,"
        هود

      ",http://www.mp3quran.net/ar/saad/11
5129,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,012,"
        يوسف

      ",http://www.mp3quran.net/ar/saad/12
5130,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,013,"
        الرعد

      ",http://www.mp3quran.net/ar/saad/13
5131,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,014,"
        إبراهيم

      ",http://www.mp3quran.net/ar/saad/14
5132,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,015,"
        الحجر

      ",http://www.mp3quran.net/ar/saad/15
5133,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,016,"
        النحل

      ",http://www.mp3quran.net/ar/saad/16
5134,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,017,"
        الإسراء

      ",http://www.mp3quran.net/ar/saad/17
5135,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,018,"
        الكهف

      ",http://www.mp3quran.net/ar/saad/18
5136,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,019,"
        مريم

      ",http://www.mp3quran.net/ar/saad/19
5137,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,020,"
        طه

      ",http://www.mp3quran.net/ar/saad/20
5138,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,021,"
        الأنبياء

      ",http://www.mp3quran.net/ar/saad/21
5139,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,022,"
        الحج

      ",http://www.mp3quran.net/ar/saad/22
5140,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,023,"
        المؤمنون

      ",http://www.mp3quran.net/ar/saad/23
5141,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,024,"
        النور
      ",http://www.mp3quran.net/ar/saad/24
5142,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,025,"
        الفرقان

      ",http://www.mp3quran.net/ar/saad/25
5143,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,026,"
        الشعراء

      ",http://www.mp3quran.net/ar/saad/26
5144,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,027,"
        النمل
      ",http://www.mp3quran.net/ar/saad/27
5145,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,028,"
        القصص

      ",http://www.mp3quran.net/ar/saad/28
5146,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,029,"
        العنكبوت

      ",http://www.mp3quran.net/ar/saad/29
5147,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,030,"
        الروم
      ",http://www.mp3quran.net/ar/saad/30
5148,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,031,"
        لقمان

      ",http://www.mp3quran.net/ar/saad/31
5149,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,032,"
        السجدة

      ",http://www.mp3quran.net/ar/saad/32
5150,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,033,"
        الأحزاب

      ",http://www.mp3quran.net/ar/saad/33
5151,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,034,"
        سبأ

      ",http://www.mp3quran.net/ar/saad/34
5152,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,035,"
        فاطر

      ",http://www.mp3quran.net/ar/saad/35
5153,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,036,"
        يس

      ",http://www.mp3quran.net/ar/saad/36
5154,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,037,"
        الصافات

      ",http://www.mp3quran.net/ar/saad/37
5155,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,038,"
        ص

      ",http://www.mp3quran.net/ar/saad/38
5156,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,039,"
        الزمر

      ",http://www.mp3quran.net/ar/saad/39
5157,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,040,"
        غافر

      ",http://www.mp3quran.net/ar/saad/40
5158,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,041,"
        فصلت
      ",http://www.mp3quran.net/ar/saad/41
5159,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,042,"
        الشورى

      ",http://www.mp3quran.net/ar/saad/42
5160,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,043,"
        الزخرف

      ",http://www.mp3quran.net/ar/saad/43
5161,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,044,"
        الدّخان

      ",http://www.mp3quran.net/ar/saad/44
5162,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,045,"
        الجاثية

      ",http://www.mp3quran.net/ar/saad/45
5163,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,046,"
        الأحقاف

      ",http://www.mp3quran.net/ar/saad/46
5164,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,047,"
        محمد

      ",http://www.mp3quran.net/ar/saad/47
5165,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,048,"
        الفتح

      ",http://www.mp3quran.net/ar/saad/48
5166,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,049,"
        الحجرات

      ",http://www.mp3quran.net/ar/saad/49
5167,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,050,"
        ق

      ",http://www.mp3quran.net/ar/saad/50
5168,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,051,"
        الذاريات

      ",http://www.mp3quran.net/ar/saad/51
5169,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,052,"
        الطور

      ",http://www.mp3quran.net/ar/saad/52
5170,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,053,"
        النجم

      ",http://www.mp3quran.net/ar/saad/53
5171,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,054,"
        القمر

      ",http://www.mp3quran.net/ar/saad/54
5172,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,055,"
        الرحمن

      ",http://www.mp3quran.net/ar/saad/55
5173,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,056,"
        الواقعة

      ",http://www.mp3quran.net/ar/saad/56
5174,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,057,"
        الحديد

      ",http://www.mp3quran.net/ar/saad/57
5175,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,058,"
        المجادلة

      ",http://www.mp3quran.net/ar/saad/58
5176,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,059,"
        الحشر

      ",http://www.mp3quran.net/ar/saad/59
5177,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,060,"
        الممتحنة

      ",http://www.mp3quran.net/ar/saad/60
5178,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,061,"
        الصف

      ",http://www.mp3quran.net/ar/saad/61
5179,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,062,"
        الجمعة

      ",http://www.mp3quran.net/ar/saad/62
5180,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,063,"
        المنافقون

      ",http://www.mp3quran.net/ar/saad/63
5181,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,064,"
        التغابن

      ",http://www.mp3quran.net/ar/saad/64
5182,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,065,"
        الطلاق

      ",http://www.mp3quran.net/ar/saad/65
5183,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,066,"
        التحريم

      ",http://www.mp3quran.net/ar/saad/66
5184,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,067,"
        الملك

      ",http://www.mp3quran.net/ar/saad/67
5185,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,068,"
        القلم

      ",http://www.mp3quran.net/ar/saad/68
5186,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,069,"
        الحاقة

      ",http://www.mp3quran.net/ar/saad/69
5187,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,070,"
        المعارج

      ",http://www.mp3quran.net/ar/saad/70
5188,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,071,"
        نوح

      ",http://www.mp3quran.net/ar/saad/71
5189,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,072,"
        الجن

      ",http://www.mp3quran.net/ar/saad/72
5190,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,073,"
        المزمل
      ",http://www.mp3quran.net/ar/saad/73
5191,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,074,"
        المدثر
      ",http://www.mp3quran.net/ar/saad/74
5192,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,075,"
        القيامة

      ",http://www.mp3quran.net/ar/saad/75
5193,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,076,"
        الإنسان

      ",http://www.mp3quran.net/ar/saad/76
5194,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,077,"
        المرسلات

      ",http://www.mp3quran.net/ar/saad/77
5195,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,078,"
        النبأ

      ",http://www.mp3quran.net/ar/saad/78
5196,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,079,"
        النازعات

      ",http://www.mp3quran.net/ar/saad/79
5197,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,080,"
        عبس

      ",http://www.mp3quran.net/ar/saad/80
5198,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,081,"
        التكوير

      ",http://www.mp3quran.net/ar/saad/81
5199,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,082,"
        الإنفطار

      ",http://www.mp3quran.net/ar/saad/82
5200,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,083,"
        المطففين
      ",http://www.mp3quran.net/ar/saad/83
5201,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,084,"
        الإنشقاق

      ",http://www.mp3quran.net/ar/saad/84
5202,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,085,"
        البروج

      ",http://www.mp3quran.net/ar/saad/85
5203,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,086,"
        الطارق

      ",http://www.mp3quran.net/ar/saad/86
5204,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,087,"
        الأعلى

      ",http://www.mp3quran.net/ar/saad/87
5205,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,088,"
        الغاشية

      ",http://www.mp3quran.net/ar/saad/88
5206,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,089,"
        الفجر

      ",http://www.mp3quran.net/ar/saad/89
5207,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,090,"
        البلد

      ",http://www.mp3quran.net/ar/saad/90
5208,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,091,"
        الشمس

      ",http://www.mp3quran.net/ar/saad/91
5209,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,092,"
        الليل

      ",http://www.mp3quran.net/ar/saad/92
5210,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,093,"
        الضحى

      ",http://www.mp3quran.net/ar/saad/93
5211,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,094,"
        الشرح

      ",http://www.mp3quran.net/ar/saad/94
5212,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,095,"
        التين

      ",http://www.mp3quran.net/ar/saad/95
5213,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,096,"
        العلق

      ",http://www.mp3quran.net/ar/saad/96
5214,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,097,"
        القدر

      ",http://www.mp3quran.net/ar/saad/97
5215,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,098,"
        البينة

      ",http://www.mp3quran.net/ar/saad/98
5216,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,099,"
        الزلزلة

      ",http://www.mp3quran.net/ar/saad/99
5217,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,100,"
        العاديات

      ",http://www.mp3quran.net/ar/saad/100
5218,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,101,"
        القارعة

      ",http://www.mp3quran.net/ar/saad/101
5219,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,102,"
        التكاثر

      ",http://www.mp3quran.net/ar/saad/102
5220,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,103,"
        العصر

      ",http://www.mp3quran.net/ar/saad/103
5221,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,104,"
        الهمزة

      ",http://www.mp3quran.net/ar/saad/104
5222,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,105,"
        الفيل

      ",http://www.mp3quran.net/ar/saad/105
5223,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,106,"
        قريش

      ",http://www.mp3quran.net/ar/saad/106
5224,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,107,"
        الماعون

      ",http://www.mp3quran.net/ar/saad/107
5225,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,108,"
        الكوثر

      ",http://www.mp3quran.net/ar/saad/108
5226,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,109,"
        الكافرون

      ",http://www.mp3quran.net/ar/saad/109
5227,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,110,"
        النصر

      ",http://www.mp3quran.net/ar/saad/110
5228,سعد المقرن,المصحف كاملا,http://www.mp3quran.net/ar/saad,111,"
        المسد

      ",http://www.mp3quran.net/ar/saad/111
